source	source_label	source_level	target	target_label	relation	tier	hops_source	hops_target	rules
v11560	Lichtscheibe für Seitenmarkierungsleuchte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11576	Montagesatz für Kotflügel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11581	Montagesatz für Stoßfänger	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11603	Rahmen für Hauptscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11604	Rahmen für Nebelscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11605	Reflektor für Blinkleuchte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11632	Rollenführung für Schiebetür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11635	Schalter für Allradantrieb	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11636	Schalter für Bremsbetätigung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11637	Schalter für Fahrstufe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11638	Schalter für Handbremskontrollleuchte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11639	Schalter für Hupe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11640	Schalter für Kupplungsbetätigung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11641	Schalter für Scheibenwischerintervall	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11642	Schalter für Türverriegelung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11644	Tankklappenscharnier	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11646	Scheinwerferaufnahme für Beleuchtung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11650	Schlosssatz für Schließanlage	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11658	Schwellerverkleidung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11662	Seitenmarkierungsleuchte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11682	Spritzwand	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11684	Spurverbreiterung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11697	Stoßstangenabdeckung für Anhängevorrichtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11698	Stoßstangenhalter für Anhängevorrichtung	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11700	Stütze Kühlergitter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11710	Türgriffrahmen	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11712	Umrüstsatz Stoßfänger	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11725	Verbindungsrohr für Heizungskanal	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11734	Vorschaltgerät für Gasentladungslampe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11738	Warmluftkanal	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11742	Wischerlager	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11747	Zier-/Schutzleiste für Türscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11755	Pritschenaufbau komplett	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed
v11761	Schloss Hecktür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11766	Scharniersäule	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11770	Glühlampe Xenon	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11780	Motor Schiebetür	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11783	Reserveradhalter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11790	Antennenverstärker	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11791	Spritzdüse für Scheinwerferreinigungsanlage	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11794	Aktor Fussgängerschutz	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11805	Elektro-Seilwinde	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11809	Heckleiter	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11811	Hydro-Seilwinde komplett	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11813	Konsole Seilwinde	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11817	Lufthutze Deckel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11823	Schließzylinder Alarmanlage	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3|Hülle<-Seed+H7
v11834	Türschlüssel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11840	Zündgerät Scheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11842	Hubzylinder für Scheinwerferreinigungsanlage	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v11847	Rückleuchte in Stoßstange	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11848	Trennwand	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed
v11865	Antrieb Kofferraumabdeckung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed
v11877	Elektrisches Heckklappenset	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed
v11878	Radarsensor	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+ADJ
v11880	Panoramadach	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11882	Einstiegleistenset	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H7|Hülle<-Seed+H3
v11883	Einstiegleiste	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11891	Aktuator Motorhaube	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11895	Tür-Zuzieh-Hilfe	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11897	Heckklappenscharnier	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v11901	Blinker Dach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3|Hülle<-Seed+H7
v11936	HV-Ladeanschluss	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H3
v11944	Hardtop Ladefläche	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed
v11945	Doppelrohrbügel	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11947	Schwellerrohre	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v11958	Teilepaket Karosserie	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H4
v12056	Markise	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12059	Blende Seitenblinker	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12060	Rahmenspitze	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12061	Kotflügelträger	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12065	Verdeckbezug	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v12066	Verdeckschloss	baugruppe	e6030	Autoteile & Zubehör	<	derived	0	3	Hülle<-Seed+H3
v12068	Halter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12070	Heckklappenleiste	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12071	Motor Heckspoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12073	Heckscheibenöffner	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12074	Blende Heckleuchte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12075	Beplankung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12076	Abdeckung Schiebetürschienen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12077	Motor Ausstellfenster	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12078	Motor Drallklappen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v12095	Abgasrohr Heizgerät	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	3	Hülle<-Seed+H4
v10007	Aufprallträger	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10023	Dämpfer Hecktür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10066	Klappenscharnier	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10067	Klappenschlosszug	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10109	Motorhaubenscharnier	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10110	Motorhaubenzug	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10124	Pralldämpfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10133	Schiebedach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10134	Schiebedachdeckel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10135	Schließbolzen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10136	Schließplatte	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10137	Schließzylinder	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10138	Schließzylinder Heckdeckel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10139	Schließzylinder Hecktür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10140	Schließzylinder Satz	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3|Hülle<-Seed+H7
v10141	Schließzylinder Schiebetür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10142	Schloss Heckdeckel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10143	Schloss Hecktür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10144	Schloss Motorhaube	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10151	Spiegelglas	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10161	Tankklappe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10162	Tankklappenzug	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10167	Türbremse	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10168	Türfeststeller	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10169	Türschloss	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10179	Vorderwand	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10234	Motor Klappscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10236	Motor Leuchtweitenregulierung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10237	Motor Schiebedach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10238	Motor Verdeck	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10337	Abschlussblech	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10339	Ausstellscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10340	Dach Cabrio	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10341	Dach mit Sonnendachausschnitt	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10342	Dach Targa	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10343	Dreieckscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10344	Faltdach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10345	Frontblech	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10346	Frontscheibe ohne Bandfilter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10347	Heckklappe / Heckdeckel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10348	Heckscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10349	Hecktür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10350_65	Kotflügel mit Blinker mit Antennenloch, hinten links	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10350_66	Kotflügel mit Blinker mit Antennenloch, hinten rechts	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10351	Motorhaube	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10352	Schiebetür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10353	Seitenscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10354	Seitenscheibe Schiebetür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10355	Tür	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10356	Türscheibe	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+ADJ
v10357	Vorbau ohne Stirnwand	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10359	Abdeckung Außenspiegel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10362	Außenspiegel elektrisch lackiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10363	Außenspiegelgehäuse	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10364	Außenspiegelglas	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10365	Blende Kotflügel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10366	Blende Kühlergrill	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10367	Blende Nebelscheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10368	Blende Scheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10369	Blende Stoßstange	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10372	Frontschürze	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10373	Frontverkleidung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10376	Heckblende	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10377	Heckklappendämpfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10378	Kotflügelverbreiterung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10381	Radabdeckung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10382	Schürze	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10387	Sonnendach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3|Hülle<-Seed+H7
v10391	Stoßstange Grundausführung für Kunststoff SW/Grau mit Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10392	Stoßstangenabdeckung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10393	Stoßstangenbefestigung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10394	Stoßstangenecke	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10395	Stoßstangenhalter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10397	Türgriff	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10398	Türgummi	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10399	Türrahmen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10400	Verkleidung Innenkotflügel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10401	Verkleidung Scheinwerfer	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10402	Windabweiser Dach	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10403	Windabweiser Fenster	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10404	Windlauf	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10520	Schneeketten	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10523	Türdichtung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10532	Hecktür (1-türig) mit Fensterausschnitt	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10533	Hecktür (1-türig) geschlossen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10534	Hecktür (2-türig) mit Fensterausschnitt	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10535	Hecktür (2-türig) geschlossen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10554	Heckklappe mit Fensterausschnitt	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10555	Heckklappe geschlossen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10556	Schiebetür mit Fensterausschnitt	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3|Hülle<-Seed+H7
v10557	Schiebetür geschlossen	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3|Hülle<-Seed+H7
v10564	Frontscheibe mit grünem Bandfilter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10565	Frontscheibe mit blauem Bandfilter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10566	Frontscheibe mit brozenem Bandfilter	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10567_65	Kotflügel ohne Blinker mit Antennenloch, hinten links	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10567_66	Kotflügel ohne Blinker mit Antennenloch, hinten rechts	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10568_65	Kotflügel mit Blinker ohne Antennenloch, hinten links	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10568_66	Kotflügel mit Blinker ohne Antennenloch, hinten rechts	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10569_65	Kotflügel ohne Blinker ohne Antennenloch, hinten links	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10569_66	Kotflügel ohne Blinker ohne Antennenloch, hinten rechts	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10570	Stoßstange Grundausführung für Kunststoff SW/grau mit Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10571	Stoßstange Grundausführung für Kunststoff SW/grau ohne Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10572	Stoßstange Grundausführung für Kunststoff SW/grau ohne Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10573	Stoßstange teilgrundiert mit Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10574	Stoßstange teilgrundiert mit Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10575	Stoßstange teilgrundiert ohne Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10576	Stoßstange teilgrundiert ohne Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10577	Stoßstange teillackiert mit Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10578	Stoßstange teillackiert mit Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10579	Stoßstange teillackiert ohne Nebelscheinwerfer mit Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10580	Stoßstange teillackiert ohne Nebelscheinwerfer ohne Spoiler	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10584	Außenspiegel elektrisch teilgrundiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10585	Außenspiegel elektrisch grundiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10586	Außenspiegel elektrisch Standard	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10602	Außenspiegel mechanisch lackiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10603	Außenspiegel mechanisch teilgrundiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10604	Außenspiegel mechanisch grundiert	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10605	Außenspiegel mechanisch Standard	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H7
v10609	Außenspiegel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10610_65	Kotflügel, hinten links	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10610_66	Kotflügel, hinten rechts	position	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H5
v10611	Stoßstange	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10644	Deckel Verdeckkasten	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10666	Verbreiterungssatz Kotflügel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H4
v10671	Stellelement für Leuchtweiteregulierung	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10672	Stellelement für Außenspiegel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10673	Halter Außenspiegel	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10674	Scheinwerferleiste	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed+H3
v10675	Seitenwand	baugruppe	e131090	Auto & Motorrad: Teile	<	derived	0	4	Hülle<-Seed
v10675_1	Seitenwand, links	position	e6030	Autoteile & Zubehör	<	derived	1	3	Hülle<-Seed
v10675_17	Seitenwand, vorne links	position	e6030	Autoteile & Zubehör	<	derived	1	3	Hülle<-Seed
v10675_18	Seitenwand, vorne rechts	position	e6030	Autoteile & Zubehör	<	derived	1	3	Hülle<-Seed
v10675_2	Seitenwand, rechts	position	e6030	Autoteile & Zubehör	<	derived	1	3	Hülle<-Seed
